feature,all_cases,alter_cases,all_acc,no_change_acc,change_acc,flip_rate,prompt_rate,sig_right_flip_rate,sig_wrong_flip_rate,right_rate,delete_right_rate
word_need.csv,20,17,0.8,0.7647058823529411,0.8235294117647058,0.058823529411764705,0.150,0.0,1.0,0.35294117647058826,0.4117647058823529
word_much.csv,36,33,0.8333333333333334,0.8787878787878788,0.8181818181818182,0.12121212121212122,0.194,0.75,0.25,0.5454545454545454,0.48484848484848486
word_later.csv,21,19,0.9523809523809523,0.9473684210526315,0.9473684210526315,0.0,0.143,nan,nan,0.6842105263157895,0.6842105263157895
word_game.csv,28,22,0.8928571428571429,0.8636363636363636,0.8636363636363636,0.09090909090909091,0.143,0.5,0.5,0.45454545454545453,0.45454545454545453
word_for.csv,233,232,0.8626609442060086,0.8620689655172413,0.8836206896551724,0.05603448275862069,0.133,0.38461538461538464,0.6153846153846154,0.5,0.5129310344827587
word_two.csv,16,15,0.875,0.8666666666666667,0.9333333333333333,0.2,0.188,1.0,0.0,0.8,0.6
word_fire.csv,17,15,0.9411764705882353,0.9333333333333333,0.9333333333333333,0.0,0.118,nan,nan,0.5333333333333333,0.5333333333333333
word_what.csv,42,39,0.8809523809523809,0.8717948717948718,0.8974358974358975,0.02564102564102564,0.167,0.0,1.0,0.46153846153846156,0.48717948717948717
word_'s.csv,143,143,0.8461538461538461,0.8461538461538461,0.8251748251748252,0.03496503496503497,0.126,0.4,0.6,0.5034965034965035,0.5104895104895105
word_jump.csv,11,10,0.7272727272727273,0.7,0.7,0.0,0.273,nan,nan,0.4,0.4
word_about.csv,64,62,0.734375,0.7580645161290323,0.7903225806451613,0.06451612903225806,0.141,0.25,0.75,0.46774193548387094,0.5
word_if.csv,11,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.273,nan,nan,0.45454545454545453,0.45454545454545453
word_mother.csv,24,22,0.7083333333333334,0.7272727272727273,0.7272727272727273,0.0,0.000,nan,nan,0.45454545454545453,0.45454545454545453
word_sad.csv,44,27,0.8636363636363636,0.8518518518518519,0.8148148148148148,0.18518518518518517,0.091,0.4,0.6,0.4074074074074074,0.4444444444444444
word_on.csv,160,150,0.85625,0.8533333333333334,0.86,0.04666666666666667,0.106,0.7142857142857143,0.2857142857142857,0.5,0.48
word_team.csv,15,12,1.0,1.0,1.0,0.0,0.133,nan,nan,0.75,0.75
word_after.csv,60,58,0.9166666666666666,0.9310344827586207,0.9482758620689655,0.017241379310344827,0.233,0.0,1.0,0.6724137931034483,0.6896551724137931
word_down.csv,29,27,0.8275862068965517,0.8148148148148148,0.7777777777777778,0.037037037037037035,0.034,1.0,0.0,0.4444444444444444,0.4074074074074074
word_together.csv,12,8,0.9166666666666666,0.875,0.875,0.0,0.250,nan,nan,0.625,0.625
word_dad.csv,11,8,1.0,1.0,1.0,0.0,0.091,nan,nan,0.875,0.875
word_turn.csv,22,21,0.7727272727272727,0.8095238095238095,0.8095238095238095,0.09523809523809523,0.182,1.0,0.0,0.2857142857142857,0.19047619047619047
word_instead.csv,31,23,0.9032258064516129,0.9130434782608695,0.8260869565217391,0.2608695652173913,0.097,0.6666666666666666,0.3333333333333333,0.21739130434782608,0.13043478260869565
word_begin.csv,18,17,0.8888888888888888,0.8823529411764706,0.8823529411764706,0.0,0.278,nan,nan,0.7058823529411765,0.7058823529411765
word_realize.csv,22,22,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.09090909090909091,0.136,0.5,0.5,0.5454545454545454,0.5454545454545454
word_both.csv,19,17,0.7368421052631579,0.7647058823529411,0.7647058823529411,0.0,0.211,nan,nan,0.47058823529411764,0.47058823529411764
word_date.csv,12,10,0.8333333333333334,0.8,0.7,0.1,0.083,0.0,1.0,0.3,0.4
word_just.csv,21,20,0.9523809523809523,0.95,0.85,0.1,0.286,1.0,0.0,0.6,0.5
word_the.csv,645,634,0.8589147286821706,0.8580441640378549,0.8517350157728707,0.05362776025236593,0.113,0.7058823529411765,0.29411764705882354,0.4968454258675079,0.4747634069400631
word_continue.csv,15,11,0.7333333333333333,0.9090909090909091,0.7272727272727273,0.18181818181818182,0.200,0.0,1.0,0.36363636363636365,0.5454545454545454
word_one.csv,35,35,0.8,0.8,0.8,0.05714285714285714,0.229,1.0,0.0,0.4857142857142857,0.42857142857142855
ner_380.csv,258,118,0.8798449612403101,0.864406779661017,0.864406779661017,0.06779661016949153,,0.625,0.375,0.3389830508474576,0.3220338983050847
word_move.csv,13,13,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.3076923076923077,0.077,0.5,0.5,0.6153846153846154,0.6153846153846154
word_wait.csv,17,15,1.0,1.0,0.8666666666666667,0.13333333333333333,0.353,0.5,0.5,0.6666666666666666,0.6666666666666666
word_over.csv,20,18,0.85,0.8333333333333334,0.8888888888888888,0.16666666666666666,0.150,1.0,0.0,0.5,0.3333333333333333
word_let.csv,11,9,0.6363636363636364,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.364,1.0,0.0,0.4444444444444444,0.3333333333333333
word_movie.csv,20,11,0.85,0.9090909090909091,0.8181818181818182,0.09090909090909091,0.050,1.0,0.0,0.36363636363636365,0.2727272727272727
word_that.csv,172,170,0.8604651162790697,0.8647058823529412,0.8588235294117647,0.041176470588235294,0.192,0.2857142857142857,0.7142857142857143,0.4176470588235294,0.43529411764705883
word_dance.csv,13,10,0.8461538461538461,0.8,0.9,0.1,0.385,1.0,0.0,0.3,0.2
word_than.csv,20,20,0.85,0.85,0.65,0.2,0.250,0.25,0.75,0.5,0.6
word_wish.csv,18,15,0.8888888888888888,0.8666666666666667,0.6,0.26666666666666666,0.111,0.25,0.75,0.2,0.3333333333333333
word_how.csv,16,16,1.0,1.0,1.0,0.0,0.125,nan,nan,0.375,0.375
word_give.csv,69,61,0.8695652173913043,0.8524590163934426,0.819672131147541,0.06557377049180328,0.217,0.75,0.25,0.47540983606557374,0.4426229508196721
word_laugh.csv,25,13,0.72,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.240,0.2,0.8,0.23076923076923078,0.46153846153846156
word_look.csv,36,32,0.9166666666666666,0.90625,0.875,0.03125,0.167,1.0,0.0,0.59375,0.5625
word_of.csv,255,249,0.8549019607843137,0.8514056224899599,0.8594377510040161,0.04819277108433735,0.149,0.5,0.5,0.4457831325301205,0.4457831325301205
word_friend.csv,71,62,0.9014084507042254,0.8870967741935484,0.8548387096774194,0.03225806451612903,0.056,1.0,0.0,0.5645161290322581,0.532258064516129
